src_ip,dst_ip,query_name,transaction_id,rcode,ttl,packet_size,time_taken,query_length,response_length,src_port,dst_port,query_type,anomaly_label,entropy,response_code_category,query_volume,geo_region,response_code_ratio
1.1.1.1,1.1.1.1,my.site.info,55072,REFUSED,1,47,4.13976503444457,24,47,53,53,A,Anomalous,4,Error,0,Global,2.8268437929454877
8.8.4.4,8.8.4.4,example.com,0,No Error,119,70,0.01990516193771716,11,70,53,53,AAAA,Normal,1,No Error,0,US,2.8268437929454877
8.8.8.8,8.8.8.8,openai.com,0,No Error,106,96,0.1490541741566606,10,96,53,53,MX,Normal,1,No Error,0,US,2.8261964735516374
8.8.4.4,8.8.4.4,example.com,0,No Error,114,71,0.11376564475855136,11,71,53,53,MX,Normal,1,No Error,0,US,2.8255494505494507
1.1.1.1,1.1.1.1,google.com,0,No Error,50,65,0.1112100648514224,10,65,53,53,AAAA,Normal,1,No Error,0,Global,2.8249027237354087
1.1.1.1,1.1.1.1,test.example.org,5932,NXDOMAIN,1,74,4.534193830005442,26,74,53,53,TXT,Anomalous,4,Error,0,Global,2.8242562929061785
8.8.4.4,8.8.4.4,rare.tld,3013,REFUSED,50000,246,3.0463256257411033,104,246,53,53,TXT,Anomalous,3,Error,0,US,2.8244851258581236
8.8.8.8,8.8.8.8,my.site.info,0,NXDOMAIN,108,109,-0.023097436009916122,12,109,53,53,TXT,Normal,1,Error,0,US,2.8244851258581236
8.8.4.4,8.8.4.4,test.example.org,0,NXDOMAIN,121,119,0.1428755041719904,16,119,53,53,AAAA,Normal,1,Error,0,US,2.8247139588100687
8.8.4.4,8.8.4.4,test.example.org,30119,NXDOMAIN,1,373,2.7847308227929783,185,373,53,53,MX,Anomalous,4,Error,0,US,2.824942791762014
8.8.8.8,8.8.8.8,openai.com,0,No Error,105,90,0.09146232235422029,10,90,53,53,MX,Normal,1,No Error,0,US,2.825171624713959
8.8.8.8,8.8.8.8,subdomain.google.com,2656,NXDOMAIN,50000,369,3.294640389637553,161,369,53,53,AAAA,Anomalous,3,Error,0,US,2.824525280256234
1.1.1.1,1.1.1.1,test.example.org,0,NXDOMAIN,59,122,0.0626107597554233,16,122,53,53,TXT,Normal,1,Error,0,Global,2.8247540608556396
8.8.4.4,8.8.4.4,test.example.org,51972,NXDOMAIN,50000,509,2.6139307653466908,225,509,53,53,MX,Anomalous,5,Error,0,US,2.8249828414550446
8.8.4.4,8.8.4.4,subdomain.google.com,0,NXDOMAIN,115,115,0.026279131623355115,20,115,53,53,AAAA,Normal,1,Error,0,US,2.8252116220544496
8.8.8.8,8.8.8.8,nonexistent.example,0,NXDOMAIN,106,134,0.10089412404842751,19,134,53,53,TXT,Normal,1,Error,0,US,2.825440402653855
1.1.1.1,1.1.1.1,google.com,0,No Error,56,78,0.002906376956207893,10,78,53,53,MX,Normal,1,No Error,0,Global,2.82566918325326
8.8.4.4,8.8.4.4,openai.com,0,No Error,113,88,0.14953305666217973,10,88,53,53,TXT,Normal,1,No Error,0,US,2.8250228728270814
8.8.8.8,8.8.8.8,my.site.info,0,NXDOMAIN,108,113,0.14004844762853283,12,113,53,53,MX,Normal,1,Error,0,US,2.824376857992225
8.8.4.4,8.8.4.4,google.com,24552,SERVFAIL,1,180,4.675359383332856,149,180,53,53,TXT,Anomalous,3,Error,0,US,2.824605533958381
8.8.4.4,8.8.4.4,nonexistent.example,64421,NXDOMAIN,50000,190,4.305332406818457,29,190,53,53,TXT,Anomalous,4,Error,0,US,2.824834209924537
8.8.4.4,8.8.4.4,test.example.org,40141,NXDOMAIN,50000,246,3.3703765760209103,1,246,53,53,A,Anomalous,3,Error,0,US,2.8250628858906928
8.8.4.4,8.8.4.4,nonexistent.example,0,NXDOMAIN,114,134,0.001739723063505158,19,134,53,53,TXT,Normal,1,Error,0,US,2.825291561856849
8.8.8.8,8.8.8.8,nonexistent.example,0,NXDOMAIN,99,139,-0.034880980208507675,19,139,53,53,A,Normal,1,Error,0,US,2.825520237823005
8.8.4.4,8.8.4.4,my.site.info,0,NXDOMAIN,111,107,0.13654663905410075,12,107,53,53,MX,Normal,1,Error,0,US,2.8257489137891607
8.8.8.8,8.8.8.8,example.com,0,No Error,109,78,0.13362646815985355,11,78,53,53,A,Normal,1,No Error,0,US,2.8259775897553165
1.1.1.1,1.1.1.1,subdomain.google.com,0,NXDOMAIN,56,122,-0.042500431998075835,20,122,53,53,MX,Normal,1,Error,0,Global,2.82533150434385
8.8.4.4,8.8.4.4,example.com,0,No Error,118,72,0.1650541885042126,11,72,53,53,A,Normal,1,No Error,0,US,2.825560128029264
8.8.8.8,8.8.8.8,google.com,0,No Error,102,62,0.12590330739463937,10,62,53,53,TXT,Normal,1,No Error,0,US,2.8249142857142857
8.8.4.4,8.8.4.4,example.com,0,No Error,114,67,0.051788595731643586,11,67,53,53,MX,Normal,1,No Error,0,US,2.82426873857404
8.8.8.8,8.8.8.8,rare.tld,0,NXDOMAIN,119,137,0.15857245863910685,8,137,53,53,MX,Normal,1,Error,0,US,2.8236234864062144
1.1.1.1,1.1.1.1,subdomain.google.com,0,NXDOMAIN,53,112,0.13379352133338712,20,112,53,53,AAAA,Normal,1,Error,0,Global,2.823851953392735
8.8.8.8,8.8.8.8,my.site.info,19987,SERVFAIL,50000,444,3.9823137844180456,62,444,53,53,AAAA,Anomalous,4,Error,0,US,2.8240804203792553
1.1.1.1,1.1.1.1,example.com,15887,REFUSED,1,194,2.430314996113079,190,194,53,53,TXT,Anomalous,4,Error,0,Global,2.824308887365776
8.8.4.4,8.8.4.4,nonexistent.example,26506,NXDOMAIN,1,171,3.790087268197739,243,171,53,53,AAAA,Anomalous,4,Error,0,US,2.824308887365776
8.8.8.8,8.8.8.8,rare.tld,0,NXDOMAIN,99,136,0.12646441437378134,8,136,53,53,TXT,Normal,1,Error,0,US,2.8245373543522962
8.8.4.4,8.8.4.4,openai.com,35675,NXDOMAIN,1,417,2.0481417095475063,18,417,53,53,TXT,Anomalous,4,Error,0,US,2.8247658213388167
8.8.4.4,8.8.4.4,google.com,7479,SERVFAIL,1,265,3.6089248183692884,25,265,53,53,A,Anomalous,3,Error,0,US,2.824994288325337
1.1.1.1,1.1.1.1,subdomain.google.com,33142,NXDOMAIN,1,402,2.22944536730546,253,402,53,53,AAAA,Anomalous,4,Error,0,Global,2.8252227553118576
8.8.8.8,8.8.8.8,rare.tld,0,NXDOMAIN,106,138,-0.01834429162592853,8,138,53,53,A,Normal,1,Error,0,US,2.825451222298378
8.8.8.8,8.8.8.8,openai.com,0,No Error,105,91,-0.01751501277952297,10,91,53,53,A,Normal,1,No Error,0,US,2.8256796892848985
1.1.1.1,1.1.1.1,rare.tld,0,NXDOMAIN,50,139,0.02764693389504337,8,139,53,53,A,Normal,1,Error,0,Global,2.825034262220192
1.1.1.1,1.1.1.1,rare.tld,0,NXDOMAIN,55,130,0.02385485889926732,8,130,53,53,MX,Normal,1,Error,0,Global,2.825262677021471
8.8.4.4,8.8.4.4,google.com,0,No Error,112,73,0.14731720678327093,10,73,53,53,AAAA,Normal,1,No Error,0,US,2.8254910918227503
8.8.4.4,8.8.4.4,nonexistent.example,64671,REFUSED,1,191,3.794462623203457,53,191,53,53,AAAA,Anomalous,4,Error,0,US,2.8248458552180864
8.8.8.8,8.8.8.8,my.site.info,0,NXDOMAIN,107,110,-0.029483895677704708,12,110,53,53,MX,Normal,1,Error,0,US,2.8248458552180864
1.1.1.1,1.1.1.1,rare.tld,42733,NXDOMAIN,50000,328,3.239566762648494,190,328,53,53,TXT,Anomalous,4,Error,0,Global,2.8250742178579586
8.8.8.8,8.8.8.8,example.com,42627,REFUSED,1,375,3.5281986337296942,155,375,53,53,TXT,Anomalous,4,Error,0,US,2.8253025804978305
8.8.4.4,8.8.4.4,my.site.info,0,NXDOMAIN,112,105,0.07744334547612079,12,105,53,53,MX,Normal,1,Error,0,US,2.8253025804978305
8.8.8.8,8.8.8.8,openai.com,0,No Error,101,86,0.10206582325897207,10,86,53,53,A,Normal,1,No Error,0,US,2.8255309431377027
1.1.1.1,1.1.1.1,my.site.info,0,NXDOMAIN,56,113,0.06634803927256028,12,113,53,53,TXT,Normal,1,Error,0,Global,2.8248858447488585
8.8.8.8,8.8.8.8,google.com,0,No Error,99,81,0.03585173540139286,10,81,53,53,A,Normal,1,No Error,0,US,2.8251141552511414
8.8.8.8,8.8.8.8,openai.com,16590,REFUSED,1,142,2.6046931705100818,136,142,53,53,AAAA,Anomalous,5,Error,0,US,2.8244692992467475
1.1.1.1,1.1.1.1,rare.tld,0,NXDOMAIN,57,138,0.1151854188965655,8,138,53,53,MX,Normal,1,Error,0,Global,2.8244692992467475
8.8.8.8,8.8.8.8,my.site.info,0,NXDOMAIN,104,106,-0.0019065124710999914,12,106,53,53,MX,Normal,1,Error,0,US,2.824697557635243
8.8.4.4,8.8.4.4,google.com,65486,REFUSED,1,125,4.357723220910646,137,125,53,53,MX,Anomalous,4,Error,0,US,2.8249258160237387
8.8.8.8,8.8.8.8,google.com,0,No Error,107,82,0.05353905411915946,10,82,53,53,MX,Normal,1,No Error,0,US,2.8249258160237387
8.8.8.8,8.8.8.8,my.site.info,17458,SERVFAIL,1,294,4.234630822361241,23,294,53,53,MX,Anomalous,5,Error,0,US,2.8242811501597442
8.8.8.8,8.8.8.8,test.example.org,0,NXDOMAIN,109,120,0.058343053521716495,16,120,53,53,TXT,Normal,1,Error,0,US,2.8245093564582384
1.1.1.1,1.1.1.1,my.site.info,0,NXDOMAIN,50,109,0.06918022903154927,12,109,53,53,TXT,Normal,1,Error,0,Global,2.824737562756732
1.1.1.1,1.1.1.1,nonexistent.example,0,NXDOMAIN,54,142,0.029860614175362094,19,142,53,53,TXT,Normal,1,Error,0,Global,2.824965769055226
8.8.8.8,8.8.8.8,my.site.info,0,NXDOMAIN,101,116,0.16396873234990983,12,116,53,53,TXT,Normal,1,Error,0,US,2.8251939753537196
1.1.1.1,1.1.1.1,my.site.info,0,NXDOMAIN,55,111,0.10133003439039673,12,111,53,53,AAAA,Normal,1,Error,0,Global,2.825422181652214
8.8.8.8,8.8.8.8,my.site.info,35909,REFUSED,50000,425,4.772863471780225,153,425,53,53,AAAA,Anomalous,4,Error,0,US,2.8256503879507076
8.8.4.4,8.8.4.4,example.com,58900,SERVFAIL,1,195,4.826221553440311,126,195,53,53,MX,Anomalous,4,Error,0,US,2.8256503879507076
1.1.1.1,1.1.1.1,example.com,0,No Error,58,63,0.021683853814645347,11,63,53,53,AAAA,Normal,1,No Error,0,Global,2.8258785942492013
8.8.4.4,8.8.4.4,rare.tld,0,NXDOMAIN,114,134,0.08007545651649253,8,134,53,53,MX,Normal,1,Error,0,US,2.8252338580880676
1.1.1.1,1.1.1.1,my.site.info,34277,NXDOMAIN,50000,121,4.802011117808639,24,121,53,53,A,Anomalous,4,Error,0,Global,2.8254620123203287
8.8.8.8,8.8.8.8,subdomain.google.com,34943,NXDOMAIN,1,6,2.921112746420077,80,6,53,53,AAAA,Anomalous,3,Error,0,US,2.8256901665525898
1.1.1.1,1.1.1.1,rare.tld,47832,NXDOMAIN,1,84,3.006835821796578,47,84,53,53,TXT,Anomalous,5,Error,0,Global,2.8259183207848504
8.8.4.4,8.8.4.4,test.example.org,0,NXDOMAIN,121,107,0.08897010597544093,16,107,53,53,TXT,Normal,1,Error,0,US,2.8261464750171115
8.8.8.8,8.8.8.8,google.com,0,No Error,114,63,0.16200494606638655,10,63,53,53,TXT,Normal,1,No Error,0,US,2.8263746292493725
1.1.1.1,1.1.1.1,test.example.org,0,NXDOMAIN,50,115,0.007518938821295396,16,115,53,53,A,Normal,1,Error,0,Global,2.8257299270072993
1.1.1.1,1.1.1.1,openai.com,0,No Error,60,84,0.08108727108830076,10,84,53,53,A,Normal,1,No Error,0,Global,2.8259580291970803
8.8.8.8,8.8.8.8,rare.tld,0,NXDOMAIN,119,139,0.05861267690600672,8,139,53,53,TXT,Normal,1,Error,0,US,2.8253135689851767
8.8.4.4,8.8.4.4,google.com,0,No Error,112,66,0.0021032995293172457,10,66,53,53,MX,Normal,1,No Error,0,US,2.825541619156214
8.8.4.4,8.8.4.4,subdomain.google.com,0,NXDOMAIN,116,116,0.0029472174430137943,20,116,53,53,MX,Normal,1,Error,0,US,2.8248974008207934
1.1.1.1,1.1.1.1,example.com,0,No Error,60,79,0.1696460408065862,11,79,53,53,AAAA,Normal,1,No Error,0,Global,2.825125398996808
8.8.4.4,8.8.4.4,google.com,0,No Error,120,64,0.19876698025572942,10,64,53,53,TXT,Normal,1,No Error,0,US,2.8244814223843173
8.8.8.8,8.8.8.8,test.example.org,0,NXDOMAIN,118,121,0.07712565277577499,16,121,53,53,A,Normal,1,Error,0,US,2.8238377392889698
8.8.4.4,8.8.4.4,rare.tld,22551,REFUSED,1,134,2.154928762707775,166,134,53,53,AAAA,Anomalous,3,Error,0,US,2.824065633546035
1.1.1.1,1.1.1.1,my.site.info,0,NXDOMAIN,54,115,0.18435597117182861,12,115,53,53,AAAA,Normal,1,Error,0,Global,2.824065633546035
8.8.4.4,8.8.4.4,openai.com,0,No Error,120,85,0.11660171920690084,10,85,53,53,A,Normal,1,No Error,0,US,2.8242935278030994
8.8.4.4,8.8.4.4,rare.tld,0,NXDOMAIN,112,120,0.20497547310018577,8,120,53,53,MX,Normal,1,Error,0,US,2.82365003417635
8.8.4.4,8.8.4.4,my.site.info,0,NXDOMAIN,120,104,0.14822209344220022,12,104,53,53,A,Normal,1,Error,0,US,2.8238778765094557
8.8.8.8,8.8.8.8,example.com,0,No Error,104,74,0.18430166100781514,11,74,53,53,A,Normal,1,No Error,0,US,2.824105718842561
8.8.4.4,8.8.4.4,nonexistent.example,0,NXDOMAIN,117,132,0.1586824856621702,19,132,53,53,A,Normal,1,Error,0,US,2.8234624145785876
8.8.4.4,8.8.4.4,google.com,52863,NXDOMAIN,1,450,3.3117458387906433,202,450,53,53,TXT,Anomalous,5,Error,0,US,2.8236902050113897
1.1.1.1,1.1.1.1,subdomain.google.com,0,NXDOMAIN,55,121,0.08178381119929315,20,121,53,53,A,Normal,1,Error,0,Global,2.8239179954441913
1.1.1.1,1.1.1.1,subdomain.google.com,0,NXDOMAIN,60,109,0.13617756998521705,20,109,53,53,A,Normal,1,Error,0,Global,2.8241457858769934
1.1.1.1,1.1.1.1,rare.tld,0,NXDOMAIN,57,129,0.03966589703274388,8,129,53,53,A,Normal,1,Error,0,Global,2.824373576309795
8.8.4.4,8.8.4.4,google.com,30047,NXDOMAIN,50000,65,2.168407511755836,125,65,53,53,TXT,Anomalous,4,Error,0,US,2.8246013667425967
8.8.8.8,8.8.8.8,subdomain.google.com,0,NXDOMAIN,102,110,0.04869304340531429,20,110,53,53,TXT,Normal,1,Error,0,US,2.8248291571753987
1.1.1.1,1.1.1.1,test.example.org,0,NXDOMAIN,60,109,0.0007462050161239422,16,109,53,53,A,Normal,1,Error,0,Global,2.8250569476082004
8.8.8.8,8.8.8.8,rare.tld,0,NXDOMAIN,110,126,0.011959571317265855,8,126,53,53,MX,Normal,1,Error,0,US,2.8252847380410024
1.1.1.1,1.1.1.1,google.com,0,No Error,54,70,-0.025641534782093245,10,70,53,53,AAAA,Normal,1,No Error,0,Global,2.825512528473804
1.1.1.1,1.1.1.1,rare.tld,0,NXDOMAIN,60,137,0.0401654715784798,8,137,53,53,MX,Normal,1,Error,0,Global,2.824869050330221
8.8.4.4,8.8.4.4,rare.tld,0,NXDOMAIN,112,124,0.06184149875542892,8,124,53,53,AAAA,Normal,1,Error,0,US,2.8250967888863583
1.1.1.1,1.1.1.1,google.com,0,No Error,51,70,0.1491331448263786,10,70,53,53,AAAA,Normal,1,No Error,0,Global,2.825324527442496
8.8.8.8,8.8.8.8,google.com,0,No Error,115,76,0.12690246324919752,10,76,53,53,AAAA,Normal,1,No Error,0,US,2.824681238615665
8.8.4.4,8.8.4.4,subdomain.google.com,0,NXDOMAIN,113,107,-0.0009803565696836353,20,107,53,53,MX,Normal,1,Error,0,US,2.824038242658775
8.8.4.4,8.8.4.4,google.com,0,No Error,117,81,0.12542923911734447,10,81,53,53,AAAA,Normal,1,No Error,0,US,2.824265877532438
1.1.1.1,1.1.1.1,example.com,18279,NXDOMAIN,1,251,3.277706784742879,122,251,53,53,A,Anomalous,5,Error,0,Global,2.8236231224396904
8.8.4.4,8.8.4.4,test.example.org,44098,REFUSED,1,404,3.9967856256810737,209,404,53,53,A,Anomalous,4,Error,0,US,2.8238507055075104
8.8.4.4,8.8.4.4,nonexistent.example,0,NXDOMAIN,116,145,0.11746736927378182,19,145,53,53,MX,Normal,1,Error,0,US,2.8238507055075104
8.8.4.4,8.8.4.4,nonexistent.example,0,NXDOMAIN,118,136,0.11833451922207008,19,136,53,53,TXT,Normal,1,Error,0,US,2.82407828857533
8.8.8.8,8.8.8.8,google.com,0,No Error,114,66,0.17865598279332212,10,66,53,53,A,Normal,1,No Error,0,US,2.82430587164315
8.8.4.4,8.8.4.4,test.example.org,14859,NXDOMAIN,50000,509,4.279858059864238,49,509,53,53,A,Anomalous,5,Error,0,US,2.8236632536973834
8.8.8.8,8.8.8.8,test.example.org,0,NXDOMAIN,103,125,0.07528636986644137,16,125,53,53,AAAA,Normal,1,Error,0,US,2.823890784982935
8.8.8.8,8.8.8.8,openai.com,22527,REFUSED,50000,66,3.78349781833067,218,66,53,53,TXT,Anomalous,3,Error,0,US,2.824118316268487
8.8.4.4,8.8.4.4,example.com,0,No Error,116,67,0.14909450847660174,11,67,53,53,AAAA,Normal,1,No Error,0,US,2.824118316268487
8.8.8.8,8.8.8.8,nonexistent.example,52117,SERVFAIL,1,466,4.073347048775636,46,466,53,53,A,Anomalous,4,Error,0,US,2.823475887170155
1.1.1.1,1.1.1.1,my.site.info,0,NXDOMAIN,57,112,0.023067967307113156,12,112,53,53,MX,Normal,1,Error,0,Global,2.8237033666969973
1.1.1.1,1.1.1.1,my.site.info,0,NXDOMAIN,50,101,0.13958984822666368,12,101,53,53,AAAA,Normal,1,Error,0,Global,2.8239308462238397
8.8.8.8,8.8.8.8,nonexistent.example,16226,NXDOMAIN,50000,60,2.5217544157936977,167,60,53,53,A,Anomalous,3,Error,0,US,2.8241583257506826
1.1.1.1,1.1.1.1,google.com,64557,NXDOMAIN,50000,110,4.6489471792368855,28,110,53,53,MX,Anomalous,4,Error,0,Global,2.824385805277525
1.1.1.1,1.1.1.1,nonexistent.example,0,NXDOMAIN,60,140,-0.021062257033565263,19,140,53,53,AAAA,Normal,1,Error,0,Global,2.8246132848043675
1.1.1.1,1.1.1.1,test.example.org,0,NXDOMAIN,51,124,0.06359782300317388,16,124,53,53,TXT,Normal,1,Error,0,Global,2.8248407643312103
8.8.8.8,8.8.8.8,example.com,0,No Error,105,66,0.12947990185073138,11,66,53,53,A,Normal,1,No Error,0,US,2.8250682438580528
1.1.1.1,1.1.1.1,test.example.org,15593,REFUSED,50000,384,3.5805894065745,247,384,53,53,AAAA,Anomalous,4,Error,0,Global,2.824425744826018
1.1.1.1,1.1.1.1,nonexistent.example,0,NXDOMAIN,59,147,0.07841707321939803,19,147,53,53,A,Normal,1,Error,0,Global,2.824425744826018
8.8.8.8,8.8.8.8,openai.com,0,No Error,112,85,0.14252345339797123,10,85,53,53,AAAA,Normal,1,No Error,0,US,2.824653172617694
1.1.1.1,1.1.1.1,google.com,0,No Error,60,75,0.018103480460969074,10,75,53,53,AAAA,Normal,1,No Error,0,Global,2.8240109140518417
8.8.4.4,8.8.4.4,rare.tld,27770,NXDOMAIN,50000,139,4.231196283123426,37,139,53,53,MX,Anomalous,3,Error,0,US,2.8233689474880657
8.8.4.4,8.8.4.4,example.com,0,No Error,113,71,0.21449584653295542,11,71,53,53,TXT,Normal,1,No Error,0,US,2.8235962718799725
8.8.4.4,8.8.4.4,rare.tld,14468,REFUSED,50000,402,3.30223339974946,95,402,53,53,AAAA,Anomalous,4,Error,0,US,2.8229545454545453
8.8.4.4,8.8.4.4,example.com,0,No Error,113,83,-0.0194403408058602,11,83,53,53,A,Normal,1,No Error,0,US,2.8229545454545453
8.8.8.8,8.8.8.8,rare.tld,32355,NXDOMAIN,50000,151,4.851860917513669,18,151,53,53,MX,Anomalous,3,Error,0,US,2.822313110656669
1.1.1.1,1.1.1.1,example.com,1581,REFUSED,50000,55,4.736485331436813,48,55,53,53,A,Anomalous,3,Error,0,Global,2.8225403317427857
8.8.4.4,8.8.4.4,openai.com,0,No Error,112,97,0.05103298645507208,10,97,53,53,MX,Normal,1,No Error,0,US,2.8225403317427857
8.8.4.4,8.8.4.4,rare.tld,0,NXDOMAIN,121,126,0.17257588730499487,8,126,53,53,AAAA,Normal,1,Error,0,US,2.82189913675602
8.8.8.8,8.8.8.8,rare.tld,0,NXDOMAIN,113,126,0.019389609885548227,8,126,53,53,A,Normal,1,Error,0,US,2.8221263062244435
8.8.8.8,8.8.8.8,rare.tld,0,NXDOMAIN,110,138,0.18640761352675309,8,138,53,53,TXT,Normal,1,Error,0,US,2.822353475692867
8.8.8.8,8.8.8.8,my.site.info,0,NXDOMAIN,106,114,0.017515179200035265,12,114,53,53,A,Normal,1,Error,0,US,2.8225806451612905
8.8.4.4,8.8.4.4,google.com,0,No Error,119,62,0.015479439624666996,10,62,53,53,A,Normal,1,No Error,0,US,2.822807814629714
8.8.4.4,8.8.4.4,nonexistent.example,0,NXDOMAIN,119,136,-0.019347242066800677,19,136,53,53,MX,Normal,1,Error,0,US,2.822166704519646
8.8.4.4,8.8.4.4,rare.tld,0,NXDOMAIN,115,132,0.13501109586209856,8,132,53,53,MX,Normal,1,Error,0,US,2.8223938223938223
8.8.8.8,8.8.8.8,openai.com,0,No Error,103,85,0.1164126994163141,10,85,53,53,A,Normal,1,No Error,0,US,2.822620940267999
8.8.8.8,8.8.8.8,openai.com,28350,NXDOMAIN,1,358,4.386126302228083,109,358,53,53,AAAA,Anomalous,5,Error,0,US,2.8219800181653043
8.8.8.8,8.8.8.8,my.site.info,0,NXDOMAIN,104,111,0.03704188440983913,12,111,53,53,MX,Normal,1,Error,0,US,2.8222070844686646
8.8.4.4,8.8.4.4,test.example.org,0,NXDOMAIN,115,106,0.00641878191201712,16,106,53,53,AAAA,Normal,1,Error,0,US,2.8224341507720254
8.8.4.4,8.8.4.4,subdomain.google.com,22486,SERVFAIL,1,200,3.6982681382173195,27,200,53,53,A,Anomalous,4,Error,0,US,2.822661217075386
8.8.8.8,8.8.8.8,rare.tld,50732,NXDOMAIN,1,332,2.1780790269747667,224,332,53,53,MX,Anomalous,5,Error,0,US,2.8228882833787465
8.8.8.8,8.8.8.8,example.com,0,No Error,113,73,-0.0015144578485982996,11,73,53,53,TXT,Normal,1,No Error,0,US,2.8231153496821073
8.8.4.4,8.8.4.4,example.com,0,No Error,116,71,0.03441526338675284,11,71,53,53,MX,Normal,1,No Error,0,US,2.822474460839955
8.8.4.4,8.8.4.4,google.com,0,No Error,109,70,-0.012239829267140609,10,70,53,53,MX,Normal,1,No Error,0,US,2.821833862914208
8.8.4.4,8.8.4.4,nonexistent.example,0,NXDOMAIN,113,142,0.15336005193607624,19,142,53,53,MX,Normal,1,Error,0,US,2.82119355570683
8.8.8.8,8.8.8.8,test.example.org,59215,NXDOMAIN,50000,443,2.6274288551655873,11,443,53,53,A,Anomalous,4,Error,0,US,2.8214204674381667
1.1.1.1,1.1.1.1,my.site.info,0,NXDOMAIN,58,115,-0.02722258873251171,12,115,53,53,TXT,Normal,1,Error,0,Global,2.821647379169503
1.1.1.1,1.1.1.1,google.com,0,No Error,55,82,0.042066108047270706,10,82,53,53,A,Normal,1,No Error,0,Global,2.8218742909008396
8.8.8.8,8.8.8.8,rare.tld,0,NXDOMAIN,99,134,0.017563456314646037,8,134,53,53,A,Normal,1,Error,0,US,2.821234119782214
8.8.4.4,8.8.4.4,test.example.org,8054,REFUSED,50000,75,4.588993298639846,140,75,53,53,A,Anomalous,4,Error,0,US,2.8214609800362975
1.1.1.1,1.1.1.1,subdomain.google.com,0,NXDOMAIN,54,108,-0.01275705579373776,20,108,53,53,MX,Normal,1,Error,0,Global,2.8214609800362975
8.8.8.8,8.8.8.8,my.site.info,0,NXDOMAIN,107,115,0.11202135978974379,12,115,53,53,MX,Normal,1,Error,0,US,2.821687840290381
8.8.8.8,8.8.8.8,google.com,0,No Error,117,72,0.10843125093429745,10,72,53,53,AAAA,Normal,1,No Error,0,US,2.8219147005444647
8.8.8.8,8.8.8.8,example.com,0,No Error,103,71,0.055450641036006054,11,71,53,53,TXT,Normal,1,No Error,0,US,2.8212746654570195
1.1.1.1,1.1.1.1,subdomain.google.com,49837,SERVFAIL,50000,150,4.164244705508947,81,150,53,53,A,Anomalous,5,Error,0,Global,2.820634920634921
8.8.8.8,8.8.8.8,rare.tld,0,NXDOMAIN,119,126,0.0717514226436096,8,126,53,53,MX,Normal,1,Error,0,US,2.820861678004535
8.8.8.8,8.8.8.8,test.example.org,0,NXDOMAIN,104,117,0.04694118881493749,16,117,53,53,MX,Normal,1,Error,0,US,2.8210884353741497
8.8.8.8,8.8.8.8,google.com,0,No Error,102,63,0.021696446566585266,10,63,53,53,AAAA,Normal,1,No Error,0,US,2.8213151927437643
1.1.1.1,1.1.1.1,openai.com,0,No Error,51,96,0.15467527245514961,10,96,53,53,TXT,Normal,1,No Error,0,Global,2.820675583767853
8.8.8.8,8.8.8.8,test.example.org,0,NXDOMAIN,106,122,0.07433409457996265,16,122,53,53,MX,Normal,1,Error,0,US,2.8200362647325474
8.8.4.4,8.8.4.4,google.com,37030,NXDOMAIN,50000,503,4.5004612543499505,148,503,53,53,TXT,Anomalous,3,Error,0,US,2.82026291931097
1.1.1.1,1.1.1.1,google.com,63639,REFUSED,50000,148,4.067499345779403,107,148,53,53,A,Anomalous,3,Error,0,Global,2.8204895738893927
8.8.4.4,8.8.4.4,google.com,0,No Error,113,73,0.1449930782596077,10,73,53,53,MX,Normal,1,No Error,0,US,2.8204895738893927
1.1.1.1,1.1.1.1,openai.com,0,No Error,50,84,-0.017308704371208752,10,84,53,53,AAAA,Normal,1,No Error,0,Global,2.8198504418762744
1.1.1.1,1.1.1.1,openai.com,0,No Error,58,78,0.1306837820439971,10,78,53,53,A,Normal,1,No Error,0,Global,2.8192115994562754
8.8.4.4,8.8.4.4,subdomain.google.com,0,NXDOMAIN,120,112,0.04583186578558682,20,112,53,53,AAAA,Normal,1,Error,0,US,2.818573046432616
1.1.1.1,1.1.1.1,my.site.info,0,NXDOMAIN,55,109,0.15003516326867244,12,109,53,53,TXT,Normal,1,Error,0,Global,2.8187995469988674
8.8.8.8,8.8.8.8,subdomain.google.com,60266,REFUSED,1,279,4.002792181110455,91,279,53,53,AAAA,Anomalous,3,Error,0,US,2.819026047565119
8.8.4.4,8.8.4.4,subdomain.google.com,0,NXDOMAIN,113,122,-0.027006649459819065,20,122,53,53,A,Normal,1,Error,0,US,2.819026047565119
8.8.8.8,8.8.8.8,openai.com,17754,REFUSED,50000,162,3.1615954047981534,47,162,53,53,A,Anomalous,4,Error,0,US,2.81925254813137
8.8.4.4,8.8.4.4,google.com,0,No Error,116,74,-0.015299929842907983,10,74,53,53,TXT,Normal,1,No Error,0,US,2.81925254813137
1.1.1.1,1.1.1.1,nonexistent.example,2500,REFUSED,50000,51,2.2223591282223265,28,51,53,53,TXT,Anomalous,3,Error,0,Global,2.8186141304347827
1.1.1.1,1.1.1.1,test.example.org,0,NXDOMAIN,57,119,0.12540917729197348,16,119,53,53,A,Normal,1,Error,0,Global,2.8186141304347827
8.8.8.8,8.8.8.8,rare.tld,0,NXDOMAIN,100,136,0.1462486443000452,8,136,53,53,AAAA,Normal,1,Error,0,US,2.818840579710145
